subjects	S	instruction	R	rt
7	left	speed	right	1.80113209764255
7	right	speed	right	0.647281222735969
7	left	accuracy	left	0.768622738243192
7	left	accuracy	left	0.91033183910275
7	left	speed	left	1.05500294125161
7	right	speed	right	1.1674798659707
7	right	accuracy	right	1.31872302102417
7	right	speed	right	1.57349545073762
7	right	accuracy	left	0.960313922565019
7	right	speed	right	0.912853225747468
7	right	speed	right	1.3831316853905
7	left	speed	left	0.664367092991974
7	right	accuracy	left	6.03776697472337
7	right	accuracy	right	0.700763698389792
7	right	speed	right	0.959710836775316
7	right	accuracy	right	1.28989220782369
7	left	accuracy	left	1.47186466186792
7	right	speed	right	1.56800259128335
7	right	accuracy	right	0.836841725328073
7	right	accuracy	right	1.3869070634799
7	left	accuracy	left	0.949308942070542
7	right	accuracy	right	1.93336017506067
7	left	speed	right	0.890613296704369
7	left	speed	left	2.16828612214144
7	left	speed	left	1.61084751651443
7	right	speed	right	1.81679472413034
7	left	speed	left	0.674998427619547
7	right	accuracy	right	1.92840387610392
7	left	speed	left	0.94230478655883
7	left	speed	left	0.905840050686319
7	left	accuracy	left	1.1522920093961
7	right	accuracy	right	0.817544205560576
7	left	speed	left	1.09736152382459
7	right	accuracy	left	2.38057465107096
7	right	accuracy	left	0.907019573182067
7	left	accuracy	left	0.952153034395097
7	right	speed	left	0.755095609071426
7	left	accuracy	left	1.15762074565278
7	left	accuracy	left	1.0586351165771
7	right	accuracy	right	0.690105914004778
7	left	speed	left	0.644642327413631
7	right	accuracy	left	1.00224345447884
7	right	accuracy	right	2.36299157593877
7	right	speed	right	1.23099160215514
7	right	speed	left	0.838431704642935
7	right	accuracy	right	1.1240910677167
7	right	accuracy	right	1.75970259791949
7	right	speed	right	0.824134336198655
7	left	accuracy	left	1.36326407592536
7	left	speed	left	1.22296750493199
7	right	accuracy	right	0.687324731727889
7	right	speed	right	0.767175943261259
7	left	accuracy	right	1.11726222130882
7	right	accuracy	right	1.25748914595713
7	left	speed	left	0.763039894416788
7	left	accuracy	left	0.723028783080092
7	right	accuracy	right	1.83345870622006
7	left	speed	right	0.841595054465931
7	left	speed	left	1.07029832751753
7	right	accuracy	right	2.68672847537219
7	right	speed	right	1.22934402514138
7	right	accuracy	left	0.605562452847131
7	right	accuracy	left	0.682074258160814
7	left	speed	left	0.769598078378229
7	left	speed	left	0.964443635844025
7	left	speed	left	1.94426041228635
7	left	accuracy	left	1.30450300874398
7	right	accuracy	left	0.804897300184829
7	right	speed	right	1.40645813920433
7	right	accuracy	right	0.864479774432225
7	left	accuracy	right	2.23688424470738
7	right	accuracy	right	1.15500077624343
7	right	speed	right	0.914824393492998
7	right	speed	right	1.22736136296278
7	left	speed	left	1.12929586937912
7	right	accuracy	left	0.793572276401219
7	left	accuracy	left	0.74807882453457
7	right	speed	right	1.01496080125574
7	left	accuracy	left	0.630438549178017
7	right	accuracy	right	1.13269213664837
7	left	speed	right	1.39003209376609
7	right	accuracy	right	1.98904004423658
7	right	accuracy	left	1.52241478819634
7	left	accuracy	left	1.14232326243513
7	right	accuracy	right	0.762359109800584
7	right	accuracy	right	1.35284951234515
7	right	speed	left	1.66120994811478
7	right	speed	right	0.875832545348834
7	left	accuracy	left	1.30904598806452
7	right	speed	right	1.06539593788984
7	left	speed	left	2.28831492371175
7	right	speed	right	1.66640545451579
7	left	accuracy	left	0.893224107903384
7	right	speed	right	1.93788074530679
7	left	accuracy	right	1.13534249741469
7	right	speed	right	1.52208500365196
7	left	accuracy	left	1.16287548534158
7	left	accuracy	left	0.881829960229982
7	left	accuracy	left	0.761876945814129
7	left	speed	left	1.54118107011049
7	right	speed	right	0.860080490101956
7	right	accuracy	right	1.56429324316658
7	right	speed	right	0.950680572192513
7	right	accuracy	right	2.22209104656415
7	left	speed	right	1.43351102661964
7	right	speed	right	1.50258350574952
7	right	accuracy	right	1.7316550746039
7	left	speed	right	0.745463866663744
7	left	accuracy	left	1.05087647059814
7	left	speed	right	0.783459390482062
7	right	speed	right	1.91901978058133
7	left	speed	right	1.1625682761862
7	right	accuracy	right	0.849403939321085
7	left	speed	left	1.53525598988015
7	right	speed	right	2.66311931985096
7	left	accuracy	left	0.859793534839012
7	left	accuracy	left	1.13216431089708
7	right	accuracy	left	0.641068765253771
7	left	accuracy	left	1.24805516260092
7	left	accuracy	left	0.686630802069867
7	left	accuracy	left	0.797379724898284
7	left	accuracy	left	0.895747559801747
7	right	speed	right	2.79709668002705
7	left	accuracy	right	0.792310696384218
7	left	accuracy	left	0.798919789242836
7	left	speed	left	2.39101291375371
7	left	accuracy	right	0.771598757700154
7	right	accuracy	right	0.737770962359105
7	left	speed	left	1.35272594820146
7	right	accuracy	right	0.770510632291641
7	right	accuracy	right	1.11499303812954
7	right	speed	right	1.03526787630191
7	left	accuracy	left	0.870433989650047
7	right	accuracy	left	0.697947491197545
7	right	accuracy	right	0.717443786502587
7	left	accuracy	left	1.16456880616961
7	left	accuracy	left	1.31182658916322
7	left	speed	right	0.957851634944295
7	left	accuracy	left	0.61554473042366
7	left	accuracy	right	0.643291333114351
7	left	speed	right	1.34132396776702
7	left	speed	left	1.41056507453222
7	right	accuracy	right	0.821751716536135
7	right	accuracy	left	0.671437944114731
7	right	accuracy	right	2.20969697620723
7	right	speed	left	0.65888765790329
7	left	speed	left	1.78390825506342
7	right	speed	left	0.999281237985426
7	right	speed	right	1.08380541605242
7	left	speed	left	2.14895610750664
7	left	speed	left	1.53092912450518
7	right	accuracy	right	0.793180873868162
7	right	accuracy	right	0.672383192433896
7	left	speed	left	0.881145529581076
7	right	speed	right	0.701101694238482
7	left	accuracy	left	1.52234381249794
7	left	accuracy	left	0.891841176475599
7	left	accuracy	right	0.993386898347243
7	right	accuracy	right	1.0432370831744
7	right	accuracy	right	0.848789136738355
7	left	speed	left	0.92140047680427
7	right	accuracy	right	1.23467653466411
7	left	accuracy	left	0.738898935472502
7	right	speed	right	1.2159109610852
7	right	accuracy	right	1.03730892339252
7	right	accuracy	right	0.752840546970185
7	left	speed	left	0.605314126810253
7	left	accuracy	left	1.23594531784336
7	right	accuracy	right	1.09025206232003
7	right	speed	right	2.39066033651834
7	left	accuracy	left	0.846848715130387
7	right	accuracy	right	0.643729344883001
7	left	accuracy	left	1.23084073532936
7	left	speed	right	1.56409163700333
7	right	speed	right	1.03295039348364
7	right	speed	right	1.75520833310714
7	right	speed	right	1.21142343258251
7	left	speed	right	0.79028553825299
7	left	accuracy	left	0.867590528218557
7	right	speed	right	1.48299588945475
7	right	accuracy	right	1.5422270859538
7	left	speed	left	0.814905279556275
7	left	speed	left	0.681727688351262
7	left	speed	left	0.873067847399484
7	right	speed	left	0.807120801813974
7	left	speed	left	2.00003589362582
7	left	speed	right	0.826986074118436
7	left	speed	right	0.785780074071211
7	right	accuracy	right	1.0170412518751
7	left	speed	left	0.988585767927463
7	left	accuracy	left	0.992652136368294
7	right	accuracy	right	1.08051926252948
7	right	speed	right	0.952548282728469
7	right	speed	left	2.11539157796405
7	right	accuracy	right	0.764117945709238
7	left	accuracy	left	4.53073663635242
7	left	speed	left	2.23187752652966
7	left	accuracy	left	0.878990922070309
7	right	speed	left	0.866136175634282
7	left	accuracy	left	0.837778070840099
7	left	accuracy	left	0.686376290672752
7	left	speed	left	0.868107257368372
7	right	speed	right	2.68459973448667
7	left	accuracy	left	0.591312924566261
7	right	accuracy	right	1.4751279543729
7	right	speed	right	0.943840854052917
7	left	speed	right	0.845385712042007
7	left	accuracy	right	0.855833865853302
7	left	speed	right	1.63605391625385
7	right	speed	right	0.885546219935557
7	left	speed	left	2.578924754289
7	right	accuracy	right	0.984269254339648
7	left	accuracy	left	3.64027258490991
7	right	accuracy	right	0.806694958724952
7	right	speed	right	2.45865991668589
7	right	speed	right	2.85638043234669
7	left	speed	left	0.601297173284059
7	left	speed	left	3.88941157239991
7	right	speed	left	1.34100648209492
7	left	accuracy	left	1.02145572404988
7	left	speed	left	1.29122824674313
7	right	accuracy	right	1.40773945861322
7	right	accuracy	right	0.964444147971462
7	right	accuracy	right	1.64901625739577
7	right	speed	right	0.953183645954679
7	right	speed	right	1.66234777954434
7	left	accuracy	left	1.54863072069682
7	right	accuracy	right	1.78648918849285
7	left	accuracy	right	1.33056142539741
7	right	speed	right	0.802921324949573
7	left	speed	left	0.950231494051593
7	right	accuracy	right	0.694730196242888
7	left	speed	right	0.671859260493918
7	right	accuracy	right	0.925270553221181
7	left	speed	left	0.597752255504158
7	left	speed	left	1.19138716799219
7	left	speed	left	0.707685499919893
7	left	speed	left	2.05051809972102
7	right	speed	right	0.751288280954704
7	left	speed	left	0.91540127831232
7	left	accuracy	left	0.960920641951029
7	left	accuracy	left	0.596106826758777
7	right	accuracy	right	2.23707919294554
7	left	accuracy	left	0.96912491408736
7	right	speed	left	1.17473241098212
7	right	accuracy	right	1.26698110666166
7	right	speed	right	0.733321098037613
7	right	accuracy	left	1.311135329367
7	right	speed	right	1.15083925111328
7	left	speed	left	0.985422704984088
7	right	accuracy	right	1.09023170226862
7	right	speed	right	1.57323906950495
7	right	accuracy	right	1.97479762214531
7	right	speed	right	1.15472006093499
7	right	accuracy	right	0.9678730375714
7	left	accuracy	right	1.81313585557258
7	left	speed	left	0.852531163484229
7	left	accuracy	right	1.24120322639028
7	left	speed	left	1.98137805114627
7	right	speed	right	2.44065775957001
7	right	accuracy	left	0.790466503771503
7	right	speed	right	1.88331500796652
7	left	speed	right	0.753290174809753
7	left	speed	left	0.691004725675431
7	right	speed	right	0.852084456036277
7	right	speed	right	1.49954090107476
7	left	speed	left	0.988880453659983
7	right	accuracy	left	1.5181947870126
7	left	accuracy	left	1.66054606100511
7	right	accuracy	right	0.880087609954495
7	left	accuracy	left	0.754325893255988
7	left	speed	left	0.923368431729871
7	right	accuracy	left	0.735153078218317
7	right	speed	right	1.89651612643024
7	left	accuracy	left	1.15129735563308
7	right	accuracy	right	1.64343359073394
7	left	accuracy	left	1.30420313411344
7	right	speed	left	1.10291633255623
7	left	accuracy	left	0.549649874001482
7	right	speed	right	0.7950272586902
7	right	speed	right	1.28102576471491
7	right	accuracy	right	0.837470256751234
7	right	speed	left	1.10067409641997
7	left	speed	left	0.659798846874087
7	left	speed	left	0.80223297317419
7	right	speed	left	2.03138645681464
7	left	accuracy	left	2.48146570002035
7	right	accuracy	left	1.07618553613165
7	right	speed	right	1.25850213792817
7	right	speed	right	1.38893675280971
7	right	accuracy	right	0.698946494252158
7	right	speed	right	1.40525493377612
7	right	speed	right	0.983444018196165
7	left	speed	right	1.05533621718053
7	left	accuracy	left	0.772300754413755
7	right	speed	right	0.642737869435472
7	left	speed	left	0.765318460255693
7	right	speed	right	0.813926913378028
7	left	accuracy	right	0.838789889262608
7	left	speed	left	2.53429157793547
7	right	speed	left	1.80289433704379
7	left	speed	left	3.28254041818161
7	right	accuracy	right	1.23901293570169
7	right	accuracy	right	0.910780149517992
7	right	accuracy	right	1.41145616411757
7	left	accuracy	left	0.637301639823986
7	left	speed	left	0.979225859297968
7	left	accuracy	right	0.739026444707471
7	right	accuracy	left	1.22973524739002
7	right	accuracy	right	2.25163137523825
7	right	speed	left	1.13115467753323
7	left	speed	left	1.15121352924833
7	left	accuracy	left	0.891330731778659
7	left	speed	left	2.51605517056278
7	left	accuracy	right	0.706028562627377
7	right	accuracy	left	1.38352223505303
7	left	accuracy	left	1.00665947776223
7	left	accuracy	left	0.983853901930902
7	left	speed	left	1.00095648101695
7	right	accuracy	right	1.1767424628486
7	right	speed	right	0.910155019317828
7	left	accuracy	left	1.2370895779306
7	right	accuracy	right	0.701815533465673
7	right	speed	left	0.921027094712139
7	right	accuracy	right	1.01347847528241
7	left	accuracy	left	0.566827561944331
7	left	speed	left	0.771142525067245
7	left	speed	right	1.44219630890742
7	left	accuracy	left	1.39490187695315
7	left	speed	left	1.24410240435885
7	left	speed	left	1.06982747634735
7	left	accuracy	left	1.09219749559473
7	right	speed	right	2.23262067388346
7	right	speed	left	1.01877613711609
7	left	speed	left	0.943838432292859
7	left	speed	left	0.889470688563176
7	right	accuracy	right	0.650338661032775
7	left	speed	left	1.11857368253236
7	left	speed	left	0.628814496644088
7	left	speed	left	1.23217287463563
7	right	speed	left	0.86697661858069
7	left	speed	left	1.05600288384609
7	right	speed	right	0.841054231510198
7	left	accuracy	left	2.19846378077006
7	left	speed	left	0.804067527212661
7	left	accuracy	left	0.897341860115515
7	right	accuracy	right	1.83470774952711
7	right	speed	right	1.52874436838519
7	right	speed	right	0.677442837910178
7	right	accuracy	right	1.37686852591491
7	right	accuracy	left	0.567979202129827
8	right	speed	right	0.662775541953539
8	right	accuracy	right	0.687258144998923
8	left	accuracy	left	0.483253356944528
8	left	speed	right	0.518592474718375
8	right	accuracy	right	0.907336216890455
8	left	accuracy	left	0.702784480965654
8	left	speed	left	0.583369491279319
8	left	speed	right	0.515485203755391
8	left	accuracy	right	0.557787158509285
8	right	accuracy	left	0.599669277596776
8	left	accuracy	left	0.708796973316258
8	left	speed	right	0.449459875063141
8	left	accuracy	right	0.840729728025551
8	right	accuracy	right	1.27738920893277
8	left	accuracy	left	0.445241966570767
8	right	speed	right	0.35490145178924
8	left	speed	right	0.574312922821545
8	left	speed	right	0.343430966245108
8	right	accuracy	right	0.507683166881289
8	left	speed	right	0.457701060711838
8	right	accuracy	right	0.767585014311614
8	left	accuracy	right	0.453339430297706
8	left	speed	right	0.493105827774053
8	right	accuracy	left	0.649165946350587
8	right	accuracy	left	0.512334416509807
8	right	accuracy	left	0.73377662020998
8	left	accuracy	left	0.736207260250305
8	left	accuracy	right	0.826431675566866
8	right	speed	right	0.497082272822698
8	left	speed	left	0.370622681772724
8	right	accuracy	left	0.382548759361088
8	left	speed	left	0.801976954270529
8	right	accuracy	left	1.21721653114855
8	left	accuracy	left	0.502547800035477
8	left	accuracy	left	1.13858186035523
8	right	speed	left	0.691254112464216
8	right	speed	left	0.362959404218265
8	right	speed	left	0.333252295405978
8	left	speed	left	0.519482796209638
8	right	accuracy	right	0.411806130227953
8	right	accuracy	right	0.549106900205804
8	right	speed	right	0.337991548268365
8	right	accuracy	right	0.38330488766696
8	right	accuracy	right	1.05545330508407
8	left	speed	left	0.386272646202263
8	right	accuracy	right	0.61786611241869
8	right	accuracy	left	0.664090800215071
8	right	speed	left	0.555850974247373
8	left	accuracy	left	0.474408485246864
8	right	accuracy	right	0.800758249652948
8	right	speed	right	0.754294581516166
8	left	speed	left	0.816045737172946
8	right	accuracy	left	0.693927060549707
8	left	speed	right	0.338396799549509
8	left	accuracy	right	0.666467811496425
8	left	speed	left	0.53506691298619
8	left	accuracy	left	0.45763168681868
8	right	accuracy	right	0.728968437407161
8	right	speed	right	0.343783412993184
8	left	speed	left	0.375196734531609
8	left	accuracy	left	0.807671360195135
8	right	speed	right	0.602187918679776
8	right	accuracy	right	0.603304788546189
8	right	speed	left	0.672586297670726
8	left	accuracy	left	0.452012103780089
8	right	accuracy	right	1.03361534023326
8	right	accuracy	right	1.05843313290587
8	right	accuracy	left	0.441593654813621
8	left	speed	right	0.344372598021235
8	left	accuracy	right	0.410694045855082
8	left	accuracy	left	1.24829907253083
8	left	speed	left	1.36556992907275
8	right	accuracy	right	0.369654381561938
8	left	speed	left	0.754932413112491
8	left	accuracy	left	0.394975986950602
8	right	speed	right	0.968186508811125
8	right	speed	right	0.723346722592309
8	right	speed	right	0.494270188379541
8	left	accuracy	left	0.572611370926899
8	right	speed	left	0.353106700721203
8	right	accuracy	left	0.401953244586366
8	left	speed	left	0.416095791790697
8	right	accuracy	left	0.857795128259161
8	left	speed	left	0.352602394684645
8	left	speed	left	0.589335653179539
8	left	accuracy	left	0.679949350935439
8	left	accuracy	left	0.58281722377385
8	left	speed	left	0.400453784259933
8	right	speed	left	0.62983923983934
8	right	speed	right	0.531585958832847
8	left	accuracy	right	0.725568504054701
8	left	accuracy	left	0.504003268099396
8	right	speed	left	0.373806292883085
8	left	speed	right	0.409832449647198
8	right	speed	right	0.708307012615945
8	left	accuracy	right	0.647036984150882
8	right	speed	left	0.354906796158268
8	right	speed	right	0.850339152292261
8	left	accuracy	left	0.405485225189014
8	right	speed	right	0.650103169895865
8	left	accuracy	left	0.460030966338994
8	left	accuracy	left	0.470478084728232
8	right	accuracy	right	0.524422594305721
8	right	accuracy	left	0.422266588559506
8	right	speed	right	0.523208359528386
8	left	accuracy	left	0.449420175914648
8	left	accuracy	right	0.630800265838954
8	left	accuracy	left	0.557142674380303
8	right	speed	right	0.649094798805716
8	right	accuracy	left	0.46936412484183
8	left	accuracy	right	0.352522795493831
8	right	speed	right	0.407683016178915
8	right	accuracy	right	0.423298896226772
8	left	speed	left	0.322546081499212
8	right	accuracy	right	0.658038927596152
8	right	accuracy	right	0.498623999581095
8	left	speed	right	0.608880045599563
8	left	speed	left	0.557692863913914
8	left	speed	right	0.334334418752203
8	left	speed	left	0.536331234182885
8	right	speed	left	0.852088267270474
8	left	speed	left	0.563862645862497
8	right	speed	right	0.395925746557147
8	left	accuracy	left	0.378095490557225
8	right	accuracy	right	0.474245676780766
8	left	speed	left	0.572208500777896
8	left	speed	right	0.332734510991378
8	right	accuracy	right	0.498002615563026
8	right	accuracy	right	0.767462474285811
8	left	speed	left	0.373430466461736
8	right	speed	right	0.529766961174498
8	right	speed	left	0.397687331304213
8	left	speed	right	0.494531118195054
8	right	accuracy	right	0.672737579558079
8	left	speed	left	0.701156020673521
8	right	accuracy	left	0.944680950934977
8	right	speed	right	0.493477581228829
8	left	accuracy	right	0.786279812099518
8	left	speed	left	0.69836354737785
8	right	accuracy	left	0.618664051391835
8	left	accuracy	right	0.6958577101805
8	right	accuracy	left	0.320929369652403
8	right	accuracy	left	0.570344251537501
8	right	speed	left	0.67990979431985
8	left	accuracy	right	0.460391467447612
8	right	speed	right	0.384146208421926
8	right	accuracy	left	0.612792564255192
8	right	speed	right	0.5882096859659
8	right	speed	left	0.746298061358859
8	left	speed	left	1.10852062882249
8	right	speed	left	0.691575067322039
8	right	speed	right	0.550353219913463
8	left	speed	right	0.492614684583647
8	left	accuracy	left	0.897410297625867
8	right	speed	right	0.355116257459544
8	left	speed	left	0.472193306534674
8	right	accuracy	right	0.673557612905989
8	left	accuracy	right	1.02693243806879
8	left	speed	right	0.47948527457663
8	right	speed	right	0.421062041716588
8	right	accuracy	right	0.570107319027053
8	left	accuracy	left	0.435681137616458
8	right	accuracy	left	0.46632550210978
8	left	speed	left	0.439590093206435
8	right	speed	left	0.38838429497375
8	left	accuracy	right	0.625225035156298
8	right	accuracy	right	0.811675790656967
8	right	accuracy	left	0.984012367227012
8	left	speed	left	0.414235432601516
8	left	accuracy	left	0.536986343885408
8	left	speed	left	0.444646093841508
8	right	accuracy	left	0.484012464472547
8	right	speed	right	0.368358187083571
8	left	speed	right	0.678378813324265
8	right	speed	left	0.563367114809526
8	right	speed	right	0.345308434066462
8	right	speed	left	1.07453024581178
8	right	accuracy	left	0.578633490364385
8	left	accuracy	left	0.669775079012978
8	left	accuracy	right	0.338192086818936
8	left	speed	left	0.315569433871025
8	left	accuracy	right	0.374005015792077
8	right	accuracy	right	0.429406248966954
8	right	accuracy	right	0.378845037237569
8	right	speed	right	0.511428622755252
8	right	accuracy	right	0.341393062048798
8	left	accuracy	left	0.359285017761661
8	left	speed	left	0.454470658870376
8	right	speed	right	0.588504450193055
8	right	accuracy	left	0.49103730775863
8	right	speed	left	0.365370166089133
8	left	speed	right	0.393278426865922
8	left	speed	left	0.35533437914792
8	right	accuracy	right	0.407504777854724
8	left	accuracy	left	0.37890141570173
8	right	speed	right	0.467608073270661
8	right	accuracy	left	0.656909319254009
8	right	accuracy	right	0.726278904710732
8	left	accuracy	right	0.395962157084608
8	right	accuracy	right	0.511504955569703
8	right	speed	right	0.374097662969094
8	left	speed	left	0.350423900971431
8	right	accuracy	left	0.455245916591028
8	right	accuracy	right	0.378683225410539
8	right	speed	left	0.697949810069377
8	left	accuracy	right	0.668099237657098
8	right	speed	left	0.476029184657311
8	left	speed	left	0.482559905988414
8	right	speed	right	0.829786480113218
8	right	speed	right	0.411208893355665
8	right	speed	right	0.390697412518218
8	left	speed	left	0.570977911092739
8	right	accuracy	left	0.498155310045314
8	left	accuracy	left	1.17725126880278
8	left	speed	left	0.313578117559142
8	left	speed	left	0.395700867583923
8	left	accuracy	right	0.363592329752583
8	left	speed	left	1.03232688699258
8	right	speed	right	0.405188333145556
8	right	speed	right	0.334195557533406
8	left	speed	right	0.345906885470459
8	left	accuracy	left	0.501452209941515
8	right	speed	right	0.660925955264455
8	left	speed	left	0.403582274776449
8	right	accuracy	right	1.9438478080176
8	left	speed	left	0.333878451264492
8	right	accuracy	left	0.647700317678277
8	left	accuracy	left	0.467748121595864
8	left	accuracy	right	0.620059953089719
8	right	speed	left	0.425308069919747
8	right	speed	left	0.555600127118651
8	right	speed	right	0.424077811207478
8	left	speed	left	0.471666336571629
8	left	accuracy	left	0.375725344307836
8	left	accuracy	left	0.418218107093587
8	right	accuracy	right	0.476819070094517
8	left	speed	left	0.384584649674069
8	left	speed	left	0.404245492159536
8	right	accuracy	right	0.384879809594241
8	right	accuracy	right	0.619725437583926
8	left	accuracy	left	1.55067764914546
8	left	accuracy	right	0.823196037985655
8	right	accuracy	left	0.740265417636027
8	right	accuracy	right	0.415256038143485
8	left	accuracy	left	0.770971075543013
8	left	accuracy	right	0.838652064252476
8	right	accuracy	right	0.417627775226719
8	left	speed	right	0.427611532678515
8	right	speed	right	0.666510842445464
8	left	accuracy	right	0.682986918795438
8	right	speed	right	0.448317462661945
8	left	accuracy	left	0.427454850148759
8	right	speed	right	0.353126944493113
8	right	accuracy	right	0.441622439404854
8	right	accuracy	right	0.650635946473126
8	left	accuracy	left	0.521204209879518
8	left	accuracy	right	0.413823918869617
8	right	accuracy	right	0.359890911213679
8	right	speed	right	0.375222505399666
8	right	speed	left	0.50921306451169
8	right	accuracy	right	0.911686842525317
8	left	accuracy	right	0.689810894891374
8	right	speed	right	0.307665082113801
8	left	accuracy	right	0.539015378550644
8	left	accuracy	left	0.516524374182229
8	left	accuracy	left	0.564305000227335
8	left	accuracy	right	0.555558441182276
8	left	speed	left	0.376424430168639
8	left	accuracy	left	0.663994249173891
8	left	speed	left	0.307667229547698
8	left	accuracy	left	0.472262233635492
8	right	speed	left	0.46729756662369
8	left	accuracy	right	0.457537928318934
8	right	speed	right	0.41860704106493
8	left	speed	left	0.811508837971476
8	left	accuracy	right	0.956371307674224
8	left	speed	left	0.406012773929776
8	right	speed	right	0.381648635877226
8	right	speed	left	0.681735648100543
8	left	accuracy	left	0.414758335085105
8	right	accuracy	right	0.41590835382387
8	left	speed	right	0.970526088737212
8	left	speed	left	0.416419292689787
8	right	speed	left	0.589736681516942
8	right	accuracy	right	0.403867596122733
8	left	speed	left	0.446031353455888
8	left	speed	right	0.539333588986756
8	right	speed	right	0.802312699428652
8	right	accuracy	left	0.512394184889108
8	right	accuracy	right	0.988910474932239
8	right	speed	right	0.46393955406452
8	left	accuracy	left	0.388192504249797
8	right	accuracy	right	0.674636119260813
8	left	speed	left	0.649885382970728
8	left	speed	right	0.347766065671859
8	left	accuracy	left	0.554454632564285
8	left	accuracy	left	0.443171905503034
8	right	accuracy	right	0.600238754073152
8	right	accuracy	right	0.349318610554612
8	right	speed	left	0.666713911082511
8	right	accuracy	right	0.523455557435972
8	right	accuracy	right	0.376539652797437
8	right	speed	right	0.51759944246329
8	left	speed	left	0.497356334913117
8	left	speed	right	0.334238342889729
8	left	speed	left	0.586126997134861
8	left	accuracy	left	0.347960018422775
8	left	speed	right	0.478322137572668
8	left	speed	right	0.645572038528886
8	right	accuracy	right	0.724216369953992
8	left	speed	left	0.508850207360902
8	right	speed	right	0.521316041093377
8	left	accuracy	left	0.369115117344328
8	right	accuracy	right	1.0402289311001
8	left	accuracy	left	0.56965698052775
8	right	speed	left	0.626337194671952
8	right	speed	right	0.309867883487552
8	left	accuracy	right	1.15269971137936
8	left	speed	right	0.544099926123664
8	right	speed	left	0.48358818605895
8	left	accuracy	left	0.399119832431953
8	left	accuracy	left	0.441498880777462
8	left	speed	left	0.354025840186116
8	left	speed	left	0.495275640406748
8	left	accuracy	left	0.39177949793141
8	left	speed	left	0.380487434599643
8	right	speed	right	0.34980188697179
8	right	speed	right	0.783587752368307
8	left	speed	left	0.410889791488095
8	right	speed	right	0.383440341820251
8	right	speed	left	0.710596879321587
8	left	accuracy	left	0.64586075755771
8	left	speed	right	0.521514042937893
8	left	speed	left	0.373879582456597
8	left	accuracy	right	0.792364693362544
8	left	speed	right	0.365226955351587
8	right	accuracy	right	0.942290868753803
8	left	speed	left	0.359670269858688
8	right	speed	right	0.415666143903585
8	left	speed	left	0.586680970450693
8	right	accuracy	left	1.11106148006918
8	right	accuracy	left	0.401516526892469
8	left	accuracy	left	0.605695298274105
8	right	speed	right	0.731637814718156
8	left	accuracy	left	1.12164250399889
8	left	accuracy	right	0.396201514956487
8	right	accuracy	left	0.418902552596095
8	right	speed	left	0.555861092572207
8	left	accuracy	left	0.863827815502733
8	right	accuracy	left	0.530538732074665
8	right	speed	left	0.357544275330915
8	left	speed	left	0.3791012393368
8	right	speed	left	0.627648169129417
8	right	speed	right	0.461095158691276
8	left	speed	left	0.518960804346211
8	right	speed	right	0.546921826601494
8	left	accuracy	left	0.327250752541602
8	left	accuracy	right	0.651172316568805
8	left	accuracy	right	0.522825359465463
8	left	speed	left	0.741793583061693
8	left	accuracy	right	0.385941966325892
8	left	accuracy	right	0.587093767353555
8	left	accuracy	left	0.683798523259758
8	right	accuracy	left	0.955527694924238
8	right	speed	left	0.583328908350463
8	right	speed	right	0.549333565525591
8	left	accuracy	left	0.428865141778372
8	left	accuracy	left	1.04842824900061
8	left	speed	right	0.538691368244855
8	right	speed	left	0.360843229378104
8	left	accuracy	left	0.583204138397599
8	right	accuracy	left	0.344311588720996
8	right	accuracy	right	0.426852582651925
8	right	accuracy	left	0.528397582593259
8	right	accuracy	left	0.465020414042865
8	right	accuracy	left	0.359522877718833
8	right	accuracy	left	0.499058926545542
8	right	speed	right	0.71364728769999
8	right	accuracy	right	1.11860328027108
8	right	accuracy	right	0.481752577392655
8	left	accuracy	left	0.644649670946486
8	right	accuracy	left	0.64853760770061
8	left	speed	left	0.366899838352974
8	right	accuracy	left	0.341474326133081
8	right	accuracy	right	0.515587231599029
8	left	accuracy	left	0.534337488567086
8	right	accuracy	left	0.631560792477747
8	left	speed	right	0.398132610815491
8	left	speed	right	0.356407593182203
8	right	speed	right	0.430142777050481
8	right	speed	left	0.466720330170129
8	left	speed	left	0.465963534610617
8	left	speed	left	0.405790078758963
8	right	speed	left	0.381758540567082
8	left	speed	right	0.50287057509386
8	left	speed	right	0.448799408526304
8	left	accuracy	left	1.32313876139179
8	right	accuracy	left	0.562701230009707
8	right	speed	right	0.626308784127573
8	left	speed	left	0.329514224073826
8	right	speed	right	0.482206005887134
8	left	accuracy	left	0.625893978473119
8	left	speed	left	0.36576762829546
8	right	speed	right	0.303892211865567
8	left	accuracy	left	0.341110784467627
8	left	speed	left	0.474190721153288
8	left	accuracy	left	0.558987563437267
8	left	speed	right	0.400414756224375
8	right	speed	right	0.678909646925462
8	left	accuracy	right	0.832030122870438
8	right	accuracy	right	0.390675754567314
8	left	accuracy	left	0.411559342752816
8	right	accuracy	right	0.753454016945002
8	left	accuracy	left	0.417040203669148
8	left	accuracy	left	0.318333045533155
8	right	speed	right	0.848490784270691
8	left	speed	right	0.792183972414375
8	left	accuracy	left	0.374808733911202
8	left	speed	right	0.363737599824441
8	right	speed	right	0.377756386423006
8	left	speed	right	0.428494126727515
8	left	accuracy	left	0.709223975855029
8	right	speed	right	0.335993106398152
8	right	speed	right	0.338428790149027
8	left	speed	left	0.340056017740265
